brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,engine_displacement,engine_cylinders,vehicle_age,price_per_mile,mileage_per_year,is_luxury_brand,has_accident,is_ev_or_hybrid,age_mileage_score
Bmw,X5 M Base,2022,8307.0,Gasoline,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Blue Metallic,Sakhir Orange,None Reported,Unknown,98900.0,4.4,,2,11.9042,2769.0,1,0,0,0.0166
Bmw,M3 Base,2023,4106.0,Gasoline,3.0L I6 24V GDI DOHC Twin Turbo,6-Speed Manual,Isle Of Man Green Metallic,Kyalami Orange,None Reported,Yes,84645.0,3.0,,1,20.6099,2053.0,1,0,0,0.0041
Bmw,M3 Base,1999,184700.0,Gasoline,240.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Blue,Gray,None Reported,Yes,36950.0,3.2,6.0,25,0.2001,7104.0,1,0,0,4.6175
Maserati,Quattroporte S Q4 Granlusso,2018,57500.0,Gasoline,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Brown,None Reported,Yes,41900.0,3.0,6.0,6,0.7287,8214.0,0,0,0,0.345
Acura,Rdx Advance Package,2021,29000.0,Gasoline,272.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None Reported,Yes,39650.0,2.0,4.0,3,1.3672,7250.0,0,0,0,0.087
Mercedes-Benz,Gla-Class Gla 250 4Matic,2015,61675.0,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Gray,Black,At Least 1 Accident Or Damage Reported,Yes,19000.0,2.0,4.0,9,0.3081,6168.0,1,1,0,0.5551
Mercedes-Benz,Sprinter 3500Xd High Roof,2021,33300.0,Diesel,188.0HP 3.0L V6 Cylinder Engine Diesel Fuel,7-Speed A/T,White,Black,None Reported,Yes,45000.0,3.0,6.0,3,1.3513,8325.0,1,0,0,0.0999
Cadillac,Xts Luxury,2014,62950.0,Gasoline,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Gray,At Least 1 Accident Or Damage Reported,Yes,17498.0,3.6,6.0,10,0.278,5723.0,1,1,0,0.6295
Chevrolet,Camaro 2Lt,2015,56675.0,Gasoline,323.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Silver,Black,None Reported,Yes,19750.0,3.6,6.0,9,0.3485,5668.0,0,0,0,0.5101
Porsche,Cayenne S,2013,92000.0,Gasoline,400.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Gray,None Reported,Yes,23000.0,4.8,8.0,11,0.25,7667.0,1,0,0,1.012
Dodge,Magnum R/T,2005,96000.0,Gasoline,340.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gray,Gold,At Least 1 Accident Or Damage Reported,Yes,12000.0,5.7,8.0,19,0.125,4800.0,0,1,0,1.824
Infiniti,Q70 3.7X,2014,33500.0,Gasoline,330.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None Reported,Yes,23000.0,3.7,6.0,10,0.6865,3045.0,0,0,0,0.335
Land,Rover Range Rover Sv Autobiography Dynamic Swb,2020,16754.0,Gasoline,557.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,White,None Reported,Yes,112000.0,5.0,8.0,4,6.6846,3351.0,0,0,0,0.067
Toyota,Camry Hybrid Base,2007,53249.0,Hybrid,147.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Silver,Gray,At Least 1 Accident Or Damage Reported,Yes,9250.0,2.4,4.0,17,0.1737,2958.0,0,1,1,0.9052
Gmc,Acadia Slt-1,2016,119000.0,Gasoline,281.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Gold,Brown,None Reported,Yes,12500.0,3.6,6.0,8,0.105,13222.0,0,0,0,0.952
Lincoln,Corsair Reserve,2021,29336.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Black,Sandstone,None Reported,Unknown,36999.0,2.0,,3,1.2612,7334.0,1,0,0,0.088
Ram,2500 Slt,2017,86000.0,Diesel,350.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,Gray,Gray,At Least 1 Accident Or Damage Reported,Yes,41000.0,6.7,6.0,7,0.4767,10750.0,0,1,0,0.602
Ram,3500 Laramie,2014,177000.0,Diesel,385.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,–,At Least 1 Accident Or Damage Reported,Yes,40500.0,6.7,6.0,10,0.2288,16091.0,0,1,0,1.77
Mercedes-Benz,Gl-Class Gl 450 4Matic,2013,93500.0,Gasoline,362.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At Least 1 Accident Or Damage Reported,Yes,15900.0,4.6,8.0,11,0.1701,7792.0,1,1,0,1.0285
Bmw,M5 Base,2018,47700.0,Gasoline,600.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,White,At Least 1 Accident Or Damage Reported,Yes,54999.0,4.4,8.0,6,1.153,6814.0,1,1,0,0.2862
Ford,Mustang Svt Cobra,2003,97496.0,Gasoline,390.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Gray,Unknown,Unknown,24500.0,4.6,8.0,21,0.2513,4432.0,0,0,0,2.0474
Acura,Ilx Premium Package,2022,16120.0,Gasoline,2.4L I4 16V GDI DOHC,8-Speed Automatic With Auto-Shift,Gray,Ebony,None Reported,Unknown,26599.0,2.4,,2,1.65,5373.0,0,0,0,0.0322
Buick,Rainier Cxl,2005,147589.0,Gasoline,275.0HP 4.2L Straight 6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At Least 1 Accident Or Damage Reported,Yes,2800.0,4.2,6.0,19,0.019,7379.0,0,1,0,2.8042
Cadillac,Escalade Luxury,2013,95570.0,E85 Flex Fuel,403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,A/T,Black,Black,At Least 1 Accident Or Damage Reported,Yes,22000.0,6.2,8.0,11,0.2302,7964.0,1,1,0,1.0513
Mercedes-Benz,S-Class S 560,2018,45791.0,Gasoline,463.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,Gray,Gray,None Reported,Yes,52000.0,4.0,8.0,6,1.1356,6542.0,1,0,0,0.2747
Infiniti,Qx80 Base,2016,60000.0,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Beige,At Least 1 Accident Or Damage Reported,Yes,25950.0,5.6,8.0,8,0.4325,6667.0,0,1,0,0.48
Buick,Encore Preferred,2019,50000.0,Gasoline,138.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None Reported,Yes,18795.0,1.4,4.0,5,0.3759,8333.0,0,0,0,0.25
Mercedes-Benz,Gls 450 Base 4Matic,2019,33481.0,Gasoline,3.0L V6 24V GDI DOHC Twin Turbo,9-Speed Automatic,Black,Almond Beige,None Reported,Unknown,43999.0,3.0,,5,1.3141,5580.0,1,0,0,0.1674
Jeep,Liberty Limited,2010,107000.0,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,None Reported,Yes,5900.0,3.7,6.0,14,0.0551,7133.0,0,0,0,1.498
Mercedes-Benz,S-Class S 63 Amg,2011,60000.0,Gasoline,536.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,White,Black,At Least 1 Accident Or Damage Reported,Yes,37000.0,5.5,8.0,13,0.6167,4286.0,1,1,0,0.78
Audi,A8 L 3.0T,2016,55000.0,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Brown,None Reported,Yes,28000.0,3.0,6.0,8,0.5091,6111.0,1,0,0,0.44
Mazda,Cx-30 2.5 S Select Package,2022,4004.0,Gasoline,186.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None Reported,Yes,25500.0,2.5,4.0,2,6.367,1335.0,0,0,0,0.008
Bentley,Continental Gt Speed,2009,57800.0,Gasoline,600.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Beige,Unknown,Unknown,59400.0,6.0,12.0,15,1.0277,3612.0,0,0,0,0.867
Bentley,Continental Gt V8,2022,10972.0,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic With Auto-Shift,Red,Black,None Reported,Yes,217950.0,4.0,,2,19.8624,3657.0,0,0,0,0.0219
Bentley,Flying Spur V8,2022,27858.0,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic With Auto-Shift,–,–,None Reported,Yes,197750.0,4.0,,2,7.0982,9286.0,0,0,0,0.0557
Porsche,911 Carrera 4S,2018,31678.0,Gasoline,3.0 Liter,–,Silver,–,None Reported,Unknown,106798.0,,,6,3.3713,4525.0,1,0,0,0.1901
Volkswagen,Golf R 4-Door,2016,47144.0,Gasoline,292.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,None Reported,Yes,29950.0,2.0,4.0,8,0.6353,5238.0,0,0,0,0.3772
Hyundai,Genesis Coupe 3.8 Grand Touring,2011,165454.0,Gasoline,306.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,At Least 1 Accident Or Damage Reported,Yes,4000.0,3.8,6.0,13,0.0242,11818.0,0,1,0,2.1509
Ford,F-150 Xlt,2018,98000.0,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,–,At Least 1 Accident Or Damage Reported,Yes,25500.0,3.5,6.0,6,0.2602,14000.0,0,1,0,0.588
Hyundai,Tucson Limited,2020,39913.0,Gasoline,2.4L I4 16V GDI DOHC,6-Speed Automatic,Black Noir Pearl,Beige,None Reported,Unknown,22749.0,2.4,,4,0.57,7983.0,0,0,0,0.1597
Ford,Mustang V6,2013,147191.0,Gasoline,305.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,At Least 1 Accident Or Damage Reported,Yes,12990.0,3.7,6.0,11,0.0883,12266.0,0,1,0,1.6191
Bmw,435 I,2014,53600.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None Reported,Yes,25980.0,3.0,6.0,10,0.4847,4873.0,1,0,0,0.536
Dodge,Challenger R/T,2010,100100.0,–,–,Transmission W/Dual Shift Mode,Purple,Black,None Reported,Yes,17000.0,,,14,0.1698,6673.0,0,0,0,1.4014
Mercedes-Benz,Amg G 63 Base,2020,1750.0,Gasoline,577.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,Blue,Black,None Reported,Yes,199995.0,4.0,8.0,4,114.2176,350.0,1,0,0,0.007
Dodge,Challenger Srt Hellcat,2020,2750.0,Gasoline,797.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Orange,Black,None Reported,Yes,104500.0,6.2,8.0,4,37.9862,550.0,0,0,0,0.011
Porsche,Boxster Base,2013,40800.0,Gasoline,265.0HP 2.7L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Brown,Beige,None Reported,Yes,35500.0,2.7,6.0,11,0.8701,3400.0,1,0,0,0.4488
Porsche,Macan Base,2018,36798.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,7-Speed Automatic With Auto-Shift,Volcano Grey Metallic,Black,At Least 1 Accident Or Damage Reported,Yes,49500.0,2.0,,6,1.3451,5257.0,1,1,0,0.2208
Ford,F-250 Xl,2021,77699.0,Diesel,6.7L V8 32V DDI OHV Turbo Diesel,Automatic,White,Medium Earth Gray,Unknown,Unknown,49883.0,6.7,,3,0.642,19425.0,0,0,0,0.2331
Ford,Mustang Gt,2010,87500.0,Gasoline,315.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Red,Black,At Least 1 Accident Or Damage Reported,Yes,14900.0,4.6,8.0,14,0.1703,5833.0,0,1,0,1.225
Chevrolet,Suburban Lt,2020,93000.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None Reported,Yes,38500.0,5.3,8.0,4,0.414,18600.0,0,0,0,0.372
Mercedes-Benz,C-Class C 300 4Matic,2018,41515.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,Black,Black,None Reported,Yes,28251.0,2.0,,6,0.6805,5931.0,1,0,0,0.2491
Ram,1500 Classic Warlock,2019,19000.0,E85 Flex Fuel,3.6L V6 24V MPFI DOHC Flexible Fuel,8-Speed Automatic,Diamond Black,Diesel Gray / Black,At Least 1 Accident Or Damage Reported,Unknown,33242.0,3.6,,5,1.7495,3167.0,0,1,0,0.095
Toyota,Sequoia Sr5,2023,1539.0,Hybrid,3.4L V6 24V PDI DOHC Twin Turbo Hybrid,Automatic,Green,Boulder,At Least 1 Accident Or Damage Reported,Yes,76373.0,3.4,,1,49.5929,770.0,0,1,1,0.0015
Bmw,M5 Base,2018,31090.0,Gasoline,600.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Black,At Least 1 Accident Or Damage Reported,Yes,68000.0,4.4,8.0,6,2.1871,4441.0,1,1,0,0.1865
Mazda,Mazda3 Fwd W/Premium Package,2022,21701.0,Gasoline,2.5L I4 16V,6-Speed Automatic,Soul Red Crystal Metallic,Black,None Reported,Unknown,25099.0,2.5,,2,1.1565,7234.0,0,0,0,0.0434
Nissan,Rogue Sl,2016,97726.0,Gasoline,"2.5L I-4 DOHC, variable valve control, regular unleaded, engine",Variable,Gun Metallic,Charcoal,At Least 1 Accident Or Damage Reported,Unknown,15998.0,2.5,,8,0.1637,10858.0,0,1,0,0.7818
Audi,A7 3.0T Prestige,2015,73000.0,Diesel,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,8-Speed A/T,White,Gray,None Reported,Yes,34000.0,3.0,6.0,9,0.4657,7300.0,1,0,0,0.657
Genesis,G80 3.8,2020,23600.0,Gasoline,311.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None Reported,Yes,31900.0,3.8,6.0,4,1.3516,4720.0,1,0,0,0.0944
Rolls-Royce,Ghost Base,2016,8755.0,Gasoline,563.0HP 6.6L 12 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None Reported,Yes,166900.0,6.6,12.0,8,19.0612,973.0,0,0,0,0.07
Bmw,M6 Gran Coupe Base,2019,20500.0,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Blue,Black,None Reported,Yes,67900.0,4.4,8.0,5,3.312,3417.0,1,0,0,0.1025
Ford,Mustang V6,2013,57912.0,Gasoline,305.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,At Least 1 Accident Or Damage Reported,Yes,18750.0,3.7,6.0,11,0.3238,4826.0,0,1,0,0.637
Bmw,650 I,2009,35000.0,Gasoline,360.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None Reported,Yes,18500.0,4.8,8.0,15,0.5286,2188.0,1,0,0,0.525
Nissan,Leaf Sv Plus,2023,7089.0,Gasoline,214.0HP Electric Motor Electric Fuel System,1-Speed A/T,Black,Black,At Least 1 Accident Or Damage Reported,Yes,29895.0,,,1,4.2165,3544.0,0,1,0,0.0071
Lincoln,Mkc Reserve,2019,35469.0,Gasoline,2.3L I4 16V GDI DOHC Turbo,6-Speed Automatic,Black,–,Unknown,Unknown,30890.0,2.3,,5,0.8709,5912.0,1,0,0,0.1773
Kia,Telluride Ex,2022,14676.0,Gasoline,3.8L V6 24V GDI DOHC,8-Speed Automatic,Dark Moss,Gray,None Reported,Unknown,46787.0,3.8,,2,3.1878,4892.0,0,0,0,0.0294
Lincoln,Navigator Reserve,2022,13750.0,Gasoline,440.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Beige,None Reported,Yes,79999.0,3.5,6.0,2,5.8177,4583.0,1,0,0,0.0275
Mercedes-Benz,S-Class S 550 4Matic,2015,13300.0,Gasoline,449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None Reported,Yes,62500.0,4.7,8.0,9,4.6989,1330.0,1,0,0,0.1197
Chevrolet,Suburban Lt,2017,117000.0,Gasoline,6.0L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Beige,None Reported,Yes,27000.0,6.0,8.0,7,0.2308,14625.0,0,0,0,0.819
Audi,A7 55 Premium,2020,27100.0,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,White,Black,None Reported,Yes,50000.0,3.0,6.0,4,1.845,5420.0,1,0,1,0.1084
Ford,Mustang Ecoboost Premium,2017,89352.0,Gasoline,310.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,At Least 1 Accident Or Damage Reported,Yes,20989.0,2.3,4.0,7,0.2349,11169.0,0,1,0,0.6255
Chevrolet,Cruze Ls,2018,100000.0,Gasoline,153.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,At Least 1 Accident Or Damage Reported,Yes,8500.0,1.4,4.0,6,0.085,14286.0,0,1,0,0.6
Land,Rover Range Rover Hse Swb,2020,16000.0,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,Silver,Black,None Reported,Yes,75500.0,3.0,6.0,4,4.7185,3200.0,0,0,1,0.064
Land,Rover Defender S,2023,15200.0,Gasoline,296.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None Reported,Yes,62999.0,2.0,4.0,1,4.1444,7600.0,0,0,0,0.0152
Bmw,650 I,2012,39960.0,Gasoline,400.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Brown,None Reported,Yes,38995.0,4.4,8.0,12,0.9758,3074.0,1,0,0,0.4795
Ford,Mustang Base,2008,119000.0,Gasoline,210.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,At Least 1 Accident Or Damage Reported,Yes,13500.0,4.0,6.0,16,0.1134,7000.0,0,1,0,1.904
Kia,K5 Gt-Line,2022,10971.0,Gasoline,1.6L I4 16V GDI DOHC Turbo,8-Speed Automatic,Passion Red,Black,None Reported,Unknown,29998.0,1.6,,2,2.7341,3657.0,0,0,0,0.0219
Mazda,Mazda3 I Touring,2014,118500.0,Gasoline,155.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,M/T,Silver,Black,At Least 1 Accident Or Damage Reported,Yes,11500.0,2.0,4.0,10,0.097,10773.0,0,1,0,1.185
Kia,Stinger Gt1,2021,8288.0,Gasoline,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None Reported,Yes,45899.0,3.3,6.0,3,5.5373,2072.0,0,0,0,0.0249
Chevrolet,Camaro Zl1,2023,2950.0,Gasoline,650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Red,Gray,None Reported,Yes,74500.0,6.2,8.0,1,25.2457,1475.0,0,0,0,0.003
Mercedes-Benz,Amg G 63 Base,2017,73000.0,Gasoline,563.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,At Least 1 Accident Or Damage Reported,Yes,78000.0,5.5,8.0,7,1.0685,9125.0,1,1,0,0.511
Ford,Thunderbird Premium,2005,82000.0,Gasoline,280.0HP 3.9L 8 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,Gold,White,None Reported,Yes,14900.0,3.9,8.0,19,0.1817,4100.0,0,0,0,1.558
Audi,E-Tron Prestige,2019,7874.0,Gasoline,Electric,1-Speed Automatic,Typhoon Gray Metallic,Pearl Beige,None Reported,Unknown,38999.0,,,5,4.9523,1312.0,1,0,0,0.0394
Gmc,Sierra 1500 Slt,2017,49105.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None Reported,Yes,39750.0,6.2,8.0,7,0.8095,6138.0,0,0,0,0.3437
Kia,Telluride Lx,2023,5500.0,Gasoline,291.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None Reported,Yes,40000.0,3.8,6.0,1,7.2714,2750.0,0,0,0,0.0055
Chevrolet,Corvette Base,2005,36700.0,Gasoline,400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,None Reported,Yes,26000.0,6.0,8.0,19,0.7084,1835.0,0,0,0,0.6973
Bmw,650 I,2014,40000.0,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission W/Dual Shift Mode,White,Beige,None Reported,Yes,34000.0,4.4,8.0,10,0.85,3636.0,1,0,0,0.4
Nissan,Rogue Sl,2017,78110.0,Gasoline,170.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,Unknown,Unknown,17500.0,2.5,4.0,7,0.224,9764.0,0,0,0,0.5468
Gmc,Acadia Denali,2015,74864.0,Gasoline,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Beige,None Reported,Yes,19780.0,3.6,6.0,9,0.2642,7486.0,0,0,0,0.6738
Cadillac,Escalade Premium Luxury Platinum,2021,15350.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None Reported,Yes,93500.0,6.2,8.0,3,6.0908,3838.0,1,0,0,0.046
Nissan,Gt-R Premium,2010,46100.0,Gasoline,485.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,None Reported,Yes,72999.0,3.8,6.0,14,1.5835,3073.0,0,0,0,0.6454
Toyota,Highlander Xle,2018,61454.0,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,None Reported,Yes,31000.0,3.5,6.0,6,0.5044,8779.0,0,0,0,0.3687
Bmw,X7 Xdrive40I,2020,45241.0,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Blue,Brown,None Reported,Yes,54500.0,3.0,6.0,4,1.2046,9048.0,1,0,0,0.181
Infiniti,Qx60 Base,2018,48000.0,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Cvt Transmission,Black,Black,None Reported,Yes,27000.0,3.5,6.0,6,0.5625,6857.0,0,0,0,0.288
Lexus,Is 250C Base,2010,68500.0,Gasoline,204.0HP 2.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Beige,None Reported,Yes,18500.0,2.5,6.0,14,0.2701,4567.0,1,0,0,0.959
Gmc,Sierra 1500 Denali,2019,43433.0,Gasoline,5.3L V8 16V GDI OHV,Automatic,Onyx Black,Walnut,None Reported,Unknown,51899.0,5.3,,5,1.1949,7239.0,0,0,0,0.2172
Chevrolet,Ssr Base,2005,122961.0,Gasoline,6.0L V8 16V MPFI OHV,4-Speed Automatic,Redline Red,Ebony,None Reported,Yes,20995.0,6.0,,19,0.1707,6148.0,0,0,0,2.3363
Dodge,Challenger R/T,2014,92861.0,Gasoline,375.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Gray,Red,None Reported,Yes,19750.0,5.7,8.0,10,0.2127,8442.0,0,0,0,0.9286
Hyundai,Equus Signature,2016,72000.0,Gasoline,429.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None Reported,Yes,21400.0,5.0,8.0,8,0.2972,8000.0,0,0,0,0.576
Ford,Mustang Gt,2003,83000.0,Gasoline,260.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None Reported,Yes,10500.0,4.6,8.0,21,0.1265,3773.0,0,0,0,1.743
Audi,E-Tron Premium,2021,18031.0,Gasoline,Electric,1-Speed Automatic,Navarra Blue Metallic,Black,None Reported,Unknown,39599.0,,,3,2.196,4508.0,1,0,0,0.0541
Toyota,Sequoia Limited,2023,8200.0,Hybrid,437.0HP 3.4L V6 Cylinder Engine Gas/Electric Hybrid,10-Speed A/T,Brown,Black,None Reported,Yes,78900.0,3.4,6.0,1,9.6208,4100.0,0,0,1,0.0082
Land,Rover Range Rover Sport Hst Mhev,2020,19000.0,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Transmission W/Dual Shift Mode,Silver,Black,Unknown,Unknown,74900.0,3.0,6.0,4,3.9419,3800.0,0,0,1,0.076
Jeep,Grand Cherokee L Limited,2022,12875.0,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Diamond Black,Global Black,None Reported,Unknown,42599.0,3.6,,2,3.3084,4292.0,0,0,0,0.0258
Maserati,Granturismo Sport,2015,32000.0,Gasoline,454.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Beige,Brown,None Reported,Yes,36000.0,4.7,8.0,9,1.125,3200.0,0,0,0,0.288
Bmw,M5 Base,2013,61145.0,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,At Least 1 Accident Or Damage Reported,Yes,37500.0,4.4,8.0,11,0.6133,5095.0,1,1,0,0.6726
Mercedes-Benz,C-Class 4Matic Sedan,2022,9612.0,Gasoline,"2L I-4 gasoline direct injection, DOHC, variable valve control,","Automatic, 9-Spd 9G-Tronic",–,–,None Reported,Unknown,43900.0,2.0,,2,4.5667,3204.0,1,0,0,0.0192
Land,Rover Range Rover Sport First Edition,2023,3534.0,Hybrid,4.4 Liter,Automatic,Red,Black,None Reported,Unknown,143998.0,,,1,40.7349,1767.0,0,0,1,0.0035
Ford,F-150 Lariat,2011,152000.0,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Brown,Beige,None Reported,Yes,14000.0,3.5,6.0,13,0.0921,10857.0,0,0,0,1.976
Audi,A4 2.0T Premium,2012,129567.0,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None Reported,Yes,7000.0,2.0,4.0,12,0.054,9967.0,1,0,0,1.5548
Bmw,540 I Xdrive,2019,36000.0,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,At Least 1 Accident Or Damage Reported,Yes,41995.0,3.0,6.0,5,1.1665,6000.0,1,1,0,0.18
Bmw,X6 Xdrive35I,2009,92008.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None Reported,Yes,12500.0,3.0,6.0,15,0.1359,5750.0,1,0,0,1.3801
Ford,Mustang Base,1998,63900.0,Gasoline,150.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None Reported,Yes,10300.0,3.8,6.0,26,0.1612,2367.0,0,0,0,1.6614
Toyota,Sequoia Limited,2012,150900.0,Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None Reported,Yes,17500.0,5.7,8.0,12,0.116,11608.0,0,0,0,1.8108
Dodge,Challenger R/T Scat Pack,2019,43000.0,–,–,6-Speed M/T,Green,Black,None Reported,Yes,50000.0,,,5,1.1628,7167.0,0,0,0,0.215
Land,Rover Range Rover 3.0L Supercharged,2018,38020.0,Gasoline,5.0 Liter,Automatic,White,Espresso,None Reported,Unknown,63998.0,,,6,1.6832,5431.0,0,0,0,0.2281
